sha256_hash,source,label
fa2db256e4495d8413e5de7ec03d49601805cbc69dd6baa1cf28186851f90610,Dridex.PE,1
fa363f6e29bc759b0574a193805c52f2f034bc32fe9e753f202080689eb141b1,cWindowssystem32,0
fa75cf9b64f3b8865455d18ba668c7a8a1ca353f628ffabb5a6c50b2db91941c,CProgramFiles,0
faa4a659d9132228d153fce5ceaeb4841f26c23b2909f0dca1f9fc31de6f269d,Cerber.PE,1
fadf0cc5a2cb10055b17df60815c5210cba0c5255ba636b13fe8a480af297c99,CProgramFiles,0
fb11738e11c37693e25746e2bc7acb198af093c56f9e1a6c537298dfb59fa7eb,CProgramFiles,0
fb119ba17eb5e2d35580dc9589416f7ce1529424f51ec01559952effa20315ef,Sodinokibi(REvil).PE,1
fb48c472f396526adbd0a726da44a741effa63d2540384a696b60b797e637fbb,CProgramFiles,0
fb628907980d70ea41fc3f38199e0a62ba84fd32e2659fbb6cbf11c9b2632052,CWindowsSysWOW64,0
fb6ffe08668b34dd7895ef68218647e632f248cd2b54194ffcd8898fc91a547a,CProgramFiles,0
fbb8f82759f0fd03a883f5e51447afdd497b15f622911cb29fed35cd16e465da,WannaCry.PE,1
fbcac54f52a9460d6f2da19dc7c18326146fbdd925aabbd488bf0eb210418217,WannaCry.PE,1
fbcd3effb2a188cafe7596ca103b8ad727c8ed65c6169cc300e975ac32ffe0d9,CProgramFiles,0
fbcd3effb2a188cafe7596ca103b8ad727c8ed65c6169cc300e975ac32ffe0d9,CProgramFilesx86,0
fbdd18a3aec397209579a44efa1eb56540222ae361fd98a4b27207b4aeb96bba,BlackMatter.PE,1
fbe78442ee7c3d2865adbf73e0eb9157229941f5468f69132ad289865799370c,phobos.PE,1
fbeb34c4c9871c0b91bc25fe7c219ab306dc478c2f8168601585e490df5987d9,CProgramFiles,0
fc96a0db5fe471166e2efce1e684b9d5c0bb0713b50b5ed345add540ed56fbe3,CUsers[YourUser]AppDataLocalPrograms,0
fcba0dd0cc47e10a5bdf1f29f9a873788fd537cfa95c6ad6d72a44b54353b10d,LockBit.PE,1
fce4f92b31171240421c52ba8f5125bbf7f39b4c82c905cb3e67956e8a518a25,BlackCat.PE,1
fd14b74a583e3ba09d9e03217d5e524cae3a14e4f2335bd0f110f784ff2d61c0,CProgramFiles,0
fd197aba481919509cad4dabe5d21fe1fbb390cdf4f4c4280abdcf1ac60205bd,phobos.PE,1
fd39d62c2d49d6b81c2ed95ecbcac2f35a32f52c8b2eec27e81e33bc38204713,CProgramFiles,0
fd658fd9be98ad5f4b5c87641cf5ded212b96c957c08b82c62187ada141cae02,CProgramFiles,0
fd7c67d16aa6919638be46c544775bbddab582dca4ed37e69cabd03231ec1975,phobos.PE,1
fd86ed2bbe11267c5cc1819912ce5b1e05863ad1ce5c320baac21cc90888a781,CWindowsSysWOW64,0
fd870c566881dec9bdfba2190b39ca3825b1b95f3698bb97358f91b6ccc8b6ee,CProgramFilesx86,0
fd9e2bb8124471449e5397da5b693ea4af506bdd789ab9f38670c28994ca50b7,phobos.PE,1
fda8f5a168cd37ec773655269ebc4b5de5cce3d64493794de7d86cf58c0470fa,CWindowsSysWOW64,0
fe31c44b0aba2611d4735ff20764005e45b61647b51742e95bc04d4d5ab0fe1f,CProgramFilesx86,0
fe6546c74d85cfe30b4abc01d556a2157c82d2ce829673fa9f0766c7babe4215,CProgramFilesx86,0
fe985e5aa83628295a000c8ffcea9e3c3d1695b496cf1c5a3e42ff0865105487,CProgramFiles,0
feb3c988a410623a268b0190eb78cc3ea06c4e431f067e9c88435eed1b321148,Sodinokibi(REvil).PE,1
feb7abc6d3626a77c222b0ed6a75c4cb82287c63f5cedbe24c9af533d71fbc26,CProgramFiles,0
fef19643b7b0ce15c42389fee8d962e86cff1b176e6631c4acae4b527dd2f627,CProgramFiles,0
ff01c29acf5de988d1c26f7364c9004dc36df9ce498bc7054a5bcfde489a6dfb,CUsers[YourUser]AppDataLocalPrograms,0
ff0c71bbab43c8557d15c81effcf2587a0ff5206e5c771f018ca66316f586abf,CProgramFilesx86,0
ff0c71bbab43c8557d15c81effcf2587a0ff5206e5c771f018ca66316f586abf,CWindowsSysWOW64,0
ff1608e8e564d325dbd0038170e3a279d2cc2bf6ad3801a13ddd15193f571c00,Dridex.PE,1
ff3b88495d126b8c23ecf39ab97d0e26315c6375795744da69fb7f2d7ea0adb6,Cerber.PE,1
ff56b78304375df30885fdd12fc74eff7b8d9b9f9536238904b0c05807a590f2,Cerber.PE,1
ff75d65878eaed4c9eedff955aa88529c723677a6e27c1564ab873fbbc0706fe,WannaCry.PE,1
ff8f0aa8c243b00fd072d126ac96d5547e6b93be160e08dbb1234a3a06872789,phobos.PE,1
ffe78905cc0637383c5639bcfbe2886f0fb899d9a3c1ab6bd84c7156256be173,BlackCat.PE,1
